year,country,mean_temp
1924,Finland,2.591215460322303
1925,Finland,2.1968380683359783
1926,Finland,2.5462332805617507
1927,Finland,4.082627640064857
1928,Finland,2.438373146835147
1929,Finland,2.9040024142872767
1930,Finland,1.3710075421699344
1931,Finland,0.6452134735507684
1932,Finland,1.9529111266517702
1933,Finland,2.6871581625915155
1934,Finland,1.1538679242705143
1935,Finland,1.8757389193567064
1936,Finland,2.777867031384176
1937,Finland,3.906883886856292
1938,Finland,1.3555505281429419
1939,Finland,2.389261239361929
1940,Finland,3.6525924202180704
1941,Finland,2.56330795649734
1942,Finland,2.2477764955316957
1943,Finland,1.446472914912306
1944,Finland,1.0079883855255503
1945,Finland,2.3363424676955447
1946,Finland,1.0262216698089333
1947,Finland,1.715296830418879
1948,Finland,2.212239531753596
1949,Finland,0.9697907141082283
1950,Finland,2.1613691027365576
1951,Finland,2.1063354952673308
1952,Finland,1.913387626595295
1953,Finland,0.35752536916191957
1954,Finland,-0.0886705275930808
1955,Finland,0.860468476339463
1956,Finland,1.1137185674837724
1957,Finland,0.853086600048016
1958,Finland,1.3204440550169352
1959,Finland,1.7625894048822488
1960,Finland,-0.17294818167050607
1961,Finland,0.35127862422086764
1962,Finland,1.6428761050040634
1963,Finland,1.1635294840132246
1964,Finland,2.112899931282243
1965,Finland,2.320596994036805
1966,Finland,3.727091114491543
1967,Finland,2.531569396617158
1968,Finland,2.677998070270064
1969,Finland,2.4812239146436355
1970,Finland,2.4228607684310646
1971,Finland,2.269356603541212
1972,Finland,2.0693912782186317
1973,Finland,0.6792832550216303
1974,Finland,2.2073487722723826
1975,Finland,2.2973505111045256
1976,Finland,1.8494953094687503
1977,Finland,0.5571346541452158
1978,Finland,1.5781592567287817
1979,Finland,2.76849118426162
1980,Finland,2.7775347122457106
1981,Finland,1.6789994478399421
1982,Finland,2.2202860176823833
1983,Finland,1.6443126961327152
1984,Finland,3.5756495446919416
1985,Finland,1.5426127500485904
1986,Finland,3.709634117856581
1987,Finland,1.3049881540317188
1988,Finland,2.04781698735394
1989,Finland,2.450332771316198
1990,Finland,2.790652362882554
1991,Finland,1.9634284684493082
1992,Finland,0.09621858830291785
1993,Finland,1.2949326811981337
1994,Finland,3.0779991839344234
1995,Finland,2.618595494489682
1996,Finland,2.681051219979963
1997,Finland,2.9238448967344084
1998,Finland,3.962332810291059
1999,Finland,3.180305528651047
2000,Finland,4.377479605022245
2001,Finland,2.946590073549771
2002,Finland,4.045463711912362
2003,Finland,3.116067280857294
2004,Finland,2.0931597505465334
2005,Finland,3.429577266132867
2006,Finland,3.6494884250776067
2007,Finland,2.3571357444435534
2008,Finland,1.9421054506225914
2009,Finland,4.15763391845951
2010,Finland,4.356865765346015
2011,Finland,4.436994511485523
2012,Finland,3.9719247321305033
2013,Finland,3.731529026778503
2014,Finland,4.882611217102749
1850,Fr. S. Antarctic Lands,5.24884948730471
1851,Fr. S. Antarctic Lands,5.114739990234398
1852,Fr. S. Antarctic Lands,5.212091064453148
1853,Fr. S. Antarctic Lands,5.38892517089846
1854,Fr. S. Antarctic Lands,5.105249023437466
1855,Fr. S. Antarctic Lands,5.049737548828148
1856,Fr. S. Antarctic Lands,5.343072509765705
1857,Fr. S. Antarctic Lands,5.146463012695335
1858,Fr. S. Antarctic Lands,5.328179931640648
1859,Fr. S. Antarctic Lands,5.033441162109398
1860,Fr. S. Antarctic Lands,5.356668090820335
1861,Fr. S. Antarctic Lands,5.680276489257835
1862,Fr. S. Antarctic Lands,5.369989013671955
1863,Fr. S. Antarctic Lands,5.218682861328148
1864,Fr. S. Antarctic Lands,5.00013122558596
1865,Fr. S. Antarctic Lands,5.42090759277346
1866,Fr. S. Antarctic Lands,5.214944458007835
1867,Fr. S. Antarctic Lands,5.183175659179653
1868,Fr. S. Antarctic Lands,5.30219421386721
1869,Fr. S. Antarctic Lands,5.294778442382835
1870,Fr. S. Antarctic Lands,5.36139831542971
1871,Fr. S. Antarctic Lands,5.494500732421898
1872,Fr. S. Antarctic Lands,5.142968750000023
1873,Fr. S. Antarctic Lands,5.379449462890648
1874,Fr. S. Antarctic Lands,5.230569458007835
1875,Fr. S. Antarctic Lands,5.145867919921898
1876,Fr. S. Antarctic Lands,5.40607604980471
1877,Fr. S. Antarctic Lands,5.574517822265648
1878,Fr. S. Antarctic Lands,5.109735107421955
1879,Fr. S. Antarctic Lands,5.306390380859398
1880,Fr. S. Antarctic Lands,4.989007568359398
1881,Fr. S. Antarctic Lands,4.981408691406273
1882,Fr. S. Antarctic Lands,5.39972839355471
1883,Fr. S. Antarctic Lands,5.060754394531273
1884,Fr. S. Antarctic Lands,4.913293457031273
1885,Fr. S. Antarctic Lands,5.22602233886721
1886,Fr. S. Antarctic Lands,4.986001586914085
1887,Fr. S. Antarctic Lands,5.271585083007835
1888,Fr. S. Antarctic Lands,5.741983032226585
1889,Fr. S. Antarctic Lands,5.358483886718773
1890,Fr. S. Antarctic Lands,5.044595336914085
1891,Fr. S. Antarctic Lands,5.07538757324221
1892,Fr. S. Antarctic Lands,5.760919189453148
1893,Fr. S. Antarctic Lands,5.888345336914085
1894,Fr. S. Antarctic Lands,5.525415039062523
1895,Fr. S. Antarctic Lands,5.164056396484398
1896,Fr. S. Antarctic Lands,5.441033935546898
1897,Fr. S. Antarctic Lands,5.119546508789085
1898,Fr. S. Antarctic Lands,5.372125244140648
1899,Fr. S. Antarctic Lands,5.376306152343773
1900,Fr. S. Antarctic Lands,5.222406005859398
1901,Fr. S. Antarctic Lands,5.610391235351585
1902,Fr. S. Antarctic Lands,5.47113952636721
1903,Fr. S. Antarctic Lands,5.461694335937523
1904,Fr. S. Antarctic Lands,5.55133972167971
1905,Fr. S. Antarctic Lands,5.679681396484398
1906,Fr. S. Antarctic Lands,5.54078063964846
1907,Fr. S. Antarctic Lands,5.449746704101585
1908,Fr. S. Antarctic Lands,5.610131835937523
1909,Fr. S. Antarctic Lands,5.150598144531273
1910,Fr. S. Antarctic Lands,5.371194458007835
1911,Fr. S. Antarctic Lands,4.954415893554767
1912,Fr. S. Antarctic Lands,5.300683593750023
1913,Fr. S. Antarctic Lands,5.165078735351585
1914,Fr. S. Antarctic Lands,5.49726257324221
1915,Fr. S. Antarctic Lands,5.744912719726585
1916,Fr. S. Antarctic Lands,5.380334472656273
1917,Fr. S. Antarctic Lands,5.237817382812523
1918,Fr. S. Antarctic Lands,5.721704101562523
1919,Fr. S. Antarctic Lands,5.572503662109398
1920,Fr. S. Antarctic Lands,5.17055664062508
1921,Fr. S. Antarctic Lands,4.983514404296898
1922,Fr. S. Antarctic Lands,5.265496826171898
1923,Fr. S. Antarctic Lands,5.191400146484398
1924,Fr. S. Antarctic Lands,5.446679687500023
1925,Fr. S. Antarctic Lands,5.319665527343773
1926,Fr. S. Antarctic Lands,5.136926269531273
1927,Fr. S. Antarctic Lands,5.009942626953148
1928,Fr. S. Antarctic Lands,5.17048034667971
1929,Fr. S. Antarctic Lands,5.376397705078148
1930,Fr. S. Antarctic Lands,5.575845336914085
1931,Fr. S. Antarctic Lands,5.208154296874966
1932,Fr. S. Antarctic Lands,5.78986511230471
1933,Fr. S. Antarctic Lands,5.67560729980471
1934,Fr. S. Antarctic Lands,5.742959594726585
1935,Fr. S. Antarctic Lands,5.278802490234398
1936,Fr. S. Antarctic Lands,4.997781372070335
1937,Fr. S. Antarctic Lands,4.661035156250023
1938,Fr. S. Antarctic Lands,5.634133911132835
1939,Fr. S. Antarctic Lands,5.318994140625023
1940,Fr. S. Antarctic Lands,5.558816528320335
1941,Fr. S. Antarctic Lands,5.63971862792971
1942,Fr. S. Antarctic Lands,5.779229736328205
1943,Fr. S. Antarctic Lands,5.124230957031273
1944,Fr. S. Antarctic Lands,5.639764404296898
1945,Fr. S. Antarctic Lands,4.67695007324221
1946,Fr. S. Antarctic Lands,5.078103637695335
1947,Fr. S. Antarctic Lands,5.23432312011721
1948,Fr. S. Antarctic Lands,5.48273620605471
1949,Fr. S. Antarctic Lands,5.26203308105471
1950,Fr. S. Antarctic Lands,5.498712158203148
1951,Fr. S. Antarctic Lands,5.513360595703148
1952,Fr. S. Antarctic Lands,5.79334411621096
1953,Fr. S. Antarctic Lands,5.251794433593773
1954,Fr. S. Antarctic Lands,5.524087524414085
1955,Fr. S. Antarctic Lands,5.12220153808596
1956,Fr. S. Antarctic Lands,5.565652465820335
1957,Fr. S. Antarctic Lands,5.762307739257835
1958,Fr. S. Antarctic Lands,5.801431274414085
1959,Fr. S. Antarctic Lands,5.770562744140648
1960,Fr. S. Antarctic Lands,5.223870849609398
1961,Fr. S. Antarctic Lands,5.602471923828148
1962,Fr. S. Antarctic Lands,5.649743652343773
1963,Fr. S. Antarctic Lands,5.48517761230471
1964,Fr. S. Antarctic Lands,5.458337402343773
1965,Fr. S. Antarctic Lands,5.61615905761721
1966,Fr. S. Antarctic Lands,5.39020690917971
1967,Fr. S. Antarctic Lands,5.179711914062466
1968,Fr. S. Antarctic Lands,5.17218933105471
1969,Fr. S. Antarctic Lands,5.312661743164085
1970,Fr. S. Antarctic Lands,5.432183837890591
1971,Fr. S. Antarctic Lands,5.310342407226585
1972,Fr. S. Antarctic Lands,5.278878784179767
1973,Fr. S. Antarctic Lands,5.704522705078148
1974,Fr. S. Antarctic Lands,5.588830566406273
1975,Fr. S. Antarctic Lands,5.517373657226585
1976,Fr. S. Antarctic Lands,5.830895996093773
1977,Fr. S. Antarctic Lands,5.89972839355471
1978,Fr. S. Antarctic Lands,5.505242919921955
1979,Fr. S. Antarctic Lands,5.281320190429767
1980,Fr. S. Antarctic Lands,5.557305908203148
1981,Fr. S. Antarctic Lands,5.776956176757835
1982,Fr. S. Antarctic Lands,5.777627563476585
1983,Fr. S. Antarctic Lands,5.552835083007892
1984,Fr. S. Antarctic Lands,5.231301879882892
1985,Fr. S. Antarctic Lands,5.39795837402346
1986,Fr. S. Antarctic Lands,5.342828369140648
1987,Fr. S. Antarctic Lands,5.47980651855471
1988,Fr. S. Antarctic Lands,5.497674560546898
1989,Fr. S. Antarctic Lands,5.549371337890648
1990,Fr. S. Antarctic Lands,5.593927001953148
1991,Fr. S. Antarctic Lands,5.218911743164085
1992,Fr. S. Antarctic Lands,5.580834960937523
1993,Fr. S. Antarctic Lands,5.503076171875023
1994,Fr. S. Antarctic Lands,5.38153991699221
1995,Fr. S. Antarctic Lands,5.787377929687523
1996,Fr. S. Antarctic Lands,5.608544921875023
1997,Fr. S. Antarctic Lands,5.965173339843773
1998,Fr. S. Antarctic Lands,6.032098388671898
1999,Fr. S. Antarctic Lands,5.706079101562466
2000,Fr. S. Antarctic Lands,5.614053344726585
2001,Fr. S. Antarctic Lands,5.428018188476585
2002,Fr. S. Antarctic Lands,5.364709472656273
2003,Fr. S. Antarctic Lands,5.332940673828148
2004,Fr. S. Antarctic Lands,5.953515625000023
2005,Fr. S. Antarctic Lands,5.925576782226585
2006,Fr. S. Antarctic Lands,5.739663696289085
2007,Fr. S. Antarctic Lands,5.597924804687523
2008,Fr. S. Antarctic Lands,5.75696716308596
2009,Fr. S. Antarctic Lands,5.827676391601585
2010,Fr. S. Antarctic Lands,6.196878051757835
2011,Fr. S. Antarctic Lands,5.986077880859455
2012,Fr. S. Antarctic Lands,5.867730712890648
2013,Fr. S. Antarctic Lands,6.128289794921898
2014,Fr. S. Antarctic Lands,5.82850036621096
1850,France,14.369044472413577
1851,France,14.817558583207187
1852,France,14.454505543988432
1853,France,14.602300685695582
1854,France,14.443053551562457
1855,France,14.037046567124264
1856,France,14.311254292635681
1857,France,13.644805072112433
1858,France,13.534584050455805
1859,France,13.9454792512729
1860,France,13.730251599239239
1861,France,14.806634921366594
1862,France,14.49533406708997
1863,France,14.516174351665484
1864,France,14.35951368125967
1865,France,13.6103142525036
1866,France,13.916750317090134
1867,France,13.65846656056982
1868,France,13.25470647612434
1869,France,14.230012350768448
1870,France,13.88712521142827
1871,France,14.387347339641394
1872,France,15.343944141201177
1873,France,14.51600204412432
1874,France,14.327804361867322
1875,France,14.752694062447404
1876,France,13.923540766311248
1877,France,14.344181556979038
1878,France,13.492837774937982
1879,France,14.875739245498835
1880,France,14.59339315066785
1881,France,13.614858395160581
1882,France,14.320947473302397
1883,France,14.53865795257667
1884,France,14.236740455945494
1885,France,14.008181296315001
1886,France,14.788921706360384
1887,France,14.698382438199928
1888,France,14.247998189633904
1889,France,13.935135460171125
1890,France,14.781741970580583
1891,France,14.06256322468488
1892,France,14.26392198923827
1893,France,14.367225958748634
1894,France,15.23022903914432
1895,France,14.56182825938322
1896,France,13.584120948360237
1897,France,14.515267427279639
1898,France,14.350931593884127
1899,France,13.960335606452247
1900,France,14.546005123996792
1901,France,13.770302788571769
1902,France,13.068915908512054
1903,France,13.02390378228074
1904,France,14.608945270466563
1905,France,13.463309163093129
1906,France,14.748897551517302
1907,France,13.921689538493695
1908,France,14.422439778504895
1909,France,15.040367489522566
1910,France,14.33497086435409
1911,France,15.550866315876533
1912,France,13.750006439939739
1913,France,13.938927661493665
1914,France,13.957101654145958
1915,France,14.075461079072397
1916,France,13.431966816367435
1917,France,13.955204035489544
1918,France,14.007583096505869
1919,France,14.700236855381661
1920,France,14.36521312524286
1921,France,14.253185287261545
1922,France,14.122816922201253
1923,France,14.421443421323033
1924,France,13.488963136101347
1925,France,14.216381370554643
1926,France,14.168548838012669
1927,France,14.676557728205637
1928,France,15.073608626444923
1929,France,14.155080865459126
1930,France,14.13120088499386
1931,France,14.668418234671037
1932,France,13.45837108039575
1933,France,14.56972530266961
1934,France,14.336518211214866
1935,France,15.056402077417204
1936,France,14.389052881927569
1937,France,14.920997271247472
1938,France,13.578246837752715
1939,France,13.757253561660207
1940,France,14.873256614512457
1941,France,14.473077517608942
1942,France,13.933047563152684
1943,France,13.703970992876975
1944,France,14.447832627577895
1945,France,14.242001530115488
1946,France,14.377106021918735
1947,France,13.771776867782592
1948,France,14.17808446614805
1949,France,13.630841017942089
1950,France,13.403644633853105
1951,France,15.010838420602397
1952,France,14.321772583919596
1953,France,14.220564041062744
1954,France,13.946911276123672
1955,France,14.104194322813669
1956,France,14.173623543703854
1957,France,13.741807209110618
1958,France,13.863005127659676
1959,France,14.12785234630553
1960,France,13.133521757052335
1961,France,13.153652244218392
1962,France,13.311909571570311
1963,France,14.00558246361561
1964,France,14.2753105053107
1965,France,14.019464610228965
1966,France,13.951230227064059
1967,France,14.076761253591144
1968,France,13.586573575929663
1969,France,14.060238081505418
1970,France,14.257784951702263
1971,France,14.090537664558099
1972,France,13.78008571174405
1973,France,14.305914210906678
1974,France,13.974912293000045
1975,France,13.883562548702969
1976,France,13.640256536763559
1977,France,13.460151982515356
1978,France,14.12132419227504
1979,France,14.085871484523523
1980,France,13.626213769299511
1981,France,14.413432196568863
1982,France,14.29831005719791
1983,France,14.36495974634596
1984,France,14.914556118498865
1985,France,14.156300231901412
1986,France,13.925980054097636
1987,France,14.959200622038793
1988,France,14.582658664195833
1989,France,13.88171744048634
1990,France,14.167243098131792
1991,France,14.099370787171324
1992,France,14.059547605748321
1993,France,14.520837733750739
1994,France,15.008022739405362
1995,France,13.818423852498427
1996,France,13.781339879793904
1997,France,14.171425969277095
1998,France,15.055344693646191
1999,France,14.407176889527193
2000,France,14.762418714757075
2001,France,14.760648535388725
2002,France,14.660199092587845
2003,France,14.567798444640005
2004,France,15.422237794182365
2005,France,15.325858339365936
2006,France,15.431463493489218
2007,France,15.094466433847856
2008,France,14.442391939163656
2009,France,14.532079850775517
2010,France,15.232873423892158
2011,France,15.818031224769413
2012,France,15.37917648611517
2013,France,14.7768662686492
2014,France,14.960234897843804
1850,Gabon,24.163273311577143
1851,Gabon,24.27805993481661
1852,Gabon,23.87801550214249
1853,Gabon,23.755764511781706
1854,Gabon,23.98567069712567
1855,Gabon,23.65787940258224
1856,Gabon,24.08426312280477
1857,Gabon,23.91415959160196
1858,Gabon,23.67114088914093
1859,Gabon,24.07703072826422
1860,Gabon,24.37880715064108
1861,Gabon,23.61550591762193
1862,Gabon,24.184897414351383
1863,Gabon,24.57537607604769
1864,Gabon,24.21871890323962
1865,Gabon,23.77750055603292
1866,Gabon,24.02251307280602
1867,Gabon,23.936799897280423
1868,Gabon,24.09979925520929
1869,Gabon,23.931928704740244
1870,Gabon,23.842850447624528
1871,Gabon,23.702122143943768
1872,Gabon,24.331558175993052
1873,Gabon,24.55415594790918
1874,Gabon,23.96511701784914
1875,Gabon,24.00155016490322
1876,Gabon,23.971656990352585
1877,Gabon,23.955791201819693
1878,Gabon,24.180335510762404
1879,Gabon,24.173433416220064
1880,Gabon,24.167108499395113
1881,Gabon,24.382664484573922
1882,Gabon,23.575350165040447
1883,Gabon,23.71905555112346
1884,Gabon,23.630783145767225
1885,Gabon,23.861473391097604
1886,Gabon,23.748920022716163
1887,Gabon,23.799219703650635
1888,Gabon,24.24280332553093
1889,Gabon,23.524399534507097
1890,Gabon,23.66143088218945
1891,Gabon,24.032599813206957
1892,Gabon,24.043336148091043
1893,Gabon,23.840330101757274
1894,Gabon,23.860354860582675
1895,Gabon,23.872407500906547
1896,Gabon,23.849188763813572
1897,Gabon,24.0144929032071
1898,Gabon,24.125113112239205
1899,Gabon,24.09966977851417
1900,Gabon,23.929012335556934
1901,Gabon,24.036592823476326
1902,Gabon,23.94015020863378
1903,Gabon,23.79319769366117
1904,Gabon,24.237100413728797
1905,Gabon,23.824968812352495
1906,Gabon,24.15768261091563
1907,Gabon,23.91745237087582
1908,Gabon,24.35860228148607
1909,Gabon,23.83559453027209
1910,Gabon,24.361688517976802
1911,Gabon,24.480504508716308
1912,Gabon,23.79492787990347
1913,Gabon,23.692826498913064
1914,Gabon,24.12340485162514
1915,Gabon,23.609619770047686
1916,Gabon,23.61801580884054
1917,Gabon,24.03972764469637
1918,Gabon,23.979280550877718
1919,Gabon,24.078447818215352
1920,Gabon,23.90909802545218
1921,Gabon,23.91845533403057
1922,Gabon,23.97305478958657
1923,Gabon,24.05541419207276
1924,Gabon,24.326800043806827
1925,Gabon,24.49200622881932
1926,Gabon,24.034674160812983
1927,Gabon,23.69435499435417
1928,Gabon,24.07829804062709
1929,Gabon,24.52889510284848
1930,Gabon,24.460599668911755
1931,Gabon,24.007587465364907
1932,Gabon,23.988576647571563
1933,Gabon,24.054349523936764
1934,Gabon,24.295328876015446
1935,Gabon,24.659708027993304
1936,Gabon,24.434447206166794
1937,Gabon,24.279094237736672
1938,Gabon,24.125017588879246
1939,Gabon,23.8526787405616
1940,Gabon,24.369382155284256
1941,Gabon,24.0230814673032
1942,Gabon,24.32477371271466
1943,Gabon,24.459160303458248
1944,Gabon,24.3496822944972
1945,Gabon,24.271891421688224
1946,Gabon,24.83761384138728
1947,Gabon,23.93196634550918
1948,Gabon,23.572058548869677
1949,Gabon,24.067137140125908
1950,Gabon,24.249833835461914
1951,Gabon,23.812474162837987
1952,Gabon,24.536905517246225
1953,Gabon,24.66929420648563
1954,Gabon,24.048924476105697
1955,Gabon,24.284824677295205
1956,Gabon,24.477133276502514
1957,Gabon,24.21785896239635
1958,Gabon,24.090340060328458
1959,Gabon,24.760498231829786
1960,Gabon,24.18188839663395
1961,Gabon,24.244429057321838
1962,Gabon,24.19249952615644
1963,Gabon,23.931012861088902
1964,Gabon,24.209831604515216
1965,Gabon,24.03477581112469
1966,Gabon,23.770749491142112
1967,Gabon,24.088987656990867
1968,Gabon,24.16857598011802
1969,Gabon,23.79268546384725
1970,Gabon,24.0521561741582
1971,Gabon,24.525511101462996
1972,Gabon,24.49681689242209
1973,Gabon,24.152990577759056
1974,Gabon,24.158022571082995
1975,Gabon,24.106008589670125
1976,Gabon,24.36952831082766
1977,Gabon,24.478131634917702
1978,Gabon,24.149865472031934
1979,Gabon,24.421791745560654
1980,Gabon,24.257534465093954
1981,Gabon,24.23802233603425
1982,Gabon,24.39152933151024
1983,Gabon,24.466415210294542
1984,Gabon,24.205669038296207
1985,Gabon,24.30036772246069
1986,Gabon,24.22905595590504
1987,Gabon,24.78897100068889
1988,Gabon,24.58094190486935
1989,Gabon,24.417050639640138
1990,Gabon,24.394686293021607
1991,Gabon,24.87159997456024
1992,Gabon,24.102647112310933
1993,Gabon,24.58456710338612
1994,Gabon,24.5793293714691
1995,Gabon,24.237000392479672
1996,Gabon,24.479591614628305
1997,Gabon,24.58016704518826
1998,Gabon,24.52525870346409
1999,Gabon,24.35911251180488
2000,Gabon,24.456809848154535
2001,Gabon,25.04246498546854
2002,Gabon,25.000743370530472
2003,Gabon,24.755479501926118
2004,Gabon,24.709097234693786
2005,Gabon,24.495486028571236
2006,Gabon,24.858841945419442
2007,Gabon,25.339708246412613
2008,Gabon,24.64286694268577
2009,Gabon,24.615044064866538
2010,Gabon,24.92821088602176
2011,Gabon,25.055287937504943
2012,Gabon,25.313780146623344
2013,Gabon,25.465882269250983
2014,Gabon,24.58096243439138
1850,Gambia,29.385614013671898
1851,Gambia,29.639581298828148
1852,Gambia,28.726403808593773
1853,Gambia,29.144097900390648
1854,Gambia,28.885705566406273
1855,Gambia,28.639276123046898
1856,Gambia,29.562738037109398
1857,Gambia,29.448358154296898
1858,Gambia,29.100274658203205
1859,Gambia,29.225122070312523
1860,Gambia,29.683312988281273
1861,Gambia,28.539025878906273
1862,Gambia,29.223016357421898
1863,Gambia,29.358789062500023
1864,Gambia,29.534631347656273
1865,Gambia,29.025842285156273
1866,Gambia,29.363854980468773
1867,Gambia,29.080957031250023
1868,Gambia,29.580499267578148
1869,Gambia,29.546380615234398
1870,Gambia,28.723626708984398
1871,Gambia,29.053491210937523
1872,Gambia,29.402703857421898
1873,Gambia,29.934259033203148
1874,Gambia,28.848077392578148
1875,Gambia,28.710748291015648
1876,Gambia,28.895501708984398
1877,Gambia,29.175042724609398
1878,Gambia,29.473657226562523
1879,Gambia,29.248651123046898
1880,Gambia,29.888146972656273
1881,Gambia,29.455560302734398
1882,Gambia,27.959283447265648
1883,Gambia,28.778894042968773
1884,Gambia,28.877923583984398
1885,Gambia,28.736505126953148
1886,Gambia,28.878625488281273
1887,Gambia,29.081689453125023
1888,Gambia,29.255181884765648
1889,Gambia,28.592523193359398
1890,Gambia,29.027154541015648
1891,Gambia,29.773919677734398
1892,Gambia,29.08352050781258
1893,Gambia,28.899316406250023
1894,Gambia,29.171807861328148
1895,Gambia,28.891198730468773
1896,Gambia,29.271234130859398
1897,Gambia,29.322442626953148
1898,Gambia,29.338677978515648
1899,Gambia,29.336694335937523
1900,Gambia,29.045831298828148
1901,Gambia,29.407403564453148
1902,Gambia,29.328088378906273
1903,Gambia,29.240533447265648
1904,Gambia,29.648370361328148
1905,Gambia,29.055810546875023
1906,Gambia,29.323846435546898
1907,Gambia,29.315972900390648
1908,Gambia,29.343438720703148
1909,Gambia,29.493859863281273
1910,Gambia,30.320428466796898
1911,Gambia,30.278283691406273
1912,Gambia,29.466973876953148
1913,Gambia,29.021844482421898
1914,Gambia,29.087945556640648
1915,Gambia,29.146539306640648
1916,Gambia,28.987878417968773
1917,Gambia,29.241754150390648
1918,Gambia,29.583795166015648
1919,Gambia,29.388543701171898
1920,Gambia,29.005273437500023
1921,Gambia,29.263940429687523
1922,Gambia,28.986596679687523
1923,Gambia,29.210504150390648
1924,Gambia,29.523675537109398
1925,Gambia,29.58165893554684
1926,Gambia,29.276239013671898
1927,Gambia,29.141900634765648
1928,Gambia,29.643487548828148
1929,Gambia,29.999139404296898
1930,Gambia,29.901177978515648
1931,Gambia,29.061730957031273
1932,Gambia,29.620416259765648
1933,Gambia,29.288140869140648
1934,Gambia,29.543328857421898
1935,Gambia,29.787438964843773
1936,Gambia,30.440850830078148
1937,Gambia,29.779595947265648
1938,Gambia,29.431542968750023
1939,Gambia,29.480584716796898
1940,Gambia,29.556695556640648
1941,Gambia,29.144281005859398
1942,Gambia,29.706475830078148
1943,Gambia,30.037164306640648
1944,Gambia,29.868066406250023
1945,Gambia,29.669366455078148
1946,Gambia,30.270196533203148
1947,Gambia,28.813775634765648
1948,Gambia,28.835870361328148
1949,Gambia,29.806451416015648
1950,Gambia,29.497003173828148
1951,Gambia,29.606256103515648
1952,Gambia,30.124261474609398
1953,Gambia,29.878625488281273
1954,Gambia,29.390161132812523
1955,Gambia,29.760461425781273
1956,Gambia,30.072442626953148
1957,Gambia,29.397760009765648
1958,Gambia,29.752465820312523
1959,Gambia,30.140863037109398
1960,Gambia,29.513024902343773
1961,Gambia,29.617150878906273
1962,Gambia,29.606561279296898
1963,Gambia,29.313104248046898
1964,Gambia,29.421075439453148
1965,Gambia,29.045404052734398
1966,Gambia,28.898126220703148
1967,Gambia,29.605706787109398
1968,Gambia,29.152337646484398
1969,Gambia,29.249383544921898
1970,Gambia,29.462396240234398
1971,Gambia,30.171014404296898
1972,Gambia,29.408929443359398
1973,Gambia,29.562799072265648
1974,Gambia,29.776757812500023
1975,Gambia,29.390924072265648
1976,Gambia,29.736932373046898
1977,Gambia,30.040826416015648
1978,Gambia,29.910882568359398
1979,Gambia,29.689843750000023
1980,Gambia,29.901422119140648
1981,Gambia,29.833795166015648
1982,Gambia,30.114862060546898
1983,Gambia,30.448541259765648
1984,Gambia,29.877099609375023
1985,Gambia,29.464532470703148
1986,Gambia,29.779473876953148
1987,Gambia,30.480310058593773
1988,Gambia,29.755548095703148
1989,Gambia,30.066949462890648
1990,Gambia,30.04720458984383
1991,Gambia,30.402093505859398
1992,Gambia,29.855371093750023
1993,Gambia,30.105493164062523
1994,Gambia,30.028955078125023
1995,Gambia,29.344842529296898
1996,Gambia,29.938897705078148
1997,Gambia,30.104211425781273
1998,Gambia,30.048944091796898
1999,Gambia,29.914331054687523
2000,Gambia,30.429132080078148
2001,Gambia,30.662469482421898
2002,Gambia,30.784967041015648
2003,Gambia,30.323175048828148
2004,Gambia,30.238031005859398
2005,Gambia,30.378869628906273
2006,Gambia,30.626336669921898
2007,Gambia,31.196588134765648
2008,Gambia,29.765100097656273
2009,Gambia,30.359094238281273
2010,Gambia,30.166802978515648
2011,Gambia,30.342034912109398
2012,Gambia,31.064263916015648
2013,Gambia,30.675561523437523
2014,Gambia,30.148797607421898
1850,Georgia,9.222439856437632
1851,Georgia,9.080790249707263
1852,Georgia,10.097899963440796
1853,Georgia,9.405489915661235
1854,Georgia,8.305144385451513
1855,Georgia,8.39027860657086
1856,Georgia,8.900450141455678
1857,Georgia,9.38661320722764
1858,Georgia,9.1933790442435
1859,Georgia,9.773950158816774
1860,Georgia,9.236044097884871
1861,Georgia,8.755722795854922
1862,Georgia,8.929881112067733
1863,Georgia,9.04789959678277
1864,Georgia,8.893597912271105
1865,Georgia,9.280333112826156
1866,Georgia,10.546330208209099
1867,Georgia,9.889109851915066
1868,Georgia,10.108780241374404
1869,Georgia,9.739630390070943
1870,Georgia,10.23268795634175
1871,Georgia,8.834180306676103
1872,Georgia,9.116344703995424
1873,Georgia,10.201979082950118
1874,Georgia,9.497172729245847
1875,Georgia,9.71173522933725
1876,Georgia,9.519142075559614
1877,Georgia,8.98040635786981
1878,Georgia,9.310607473874256
1879,Georgia,9.41683770191554
1880,Georgia,9.833563657266325
1881,Georgia,9.672489269576772
1882,Georgia,9.069175235817795
1883,Georgia,10.05919741887385
1884,Georgia,9.843977822595036
1885,Georgia,8.720537969525935
1886,Georgia,8.27821422829362
1887,Georgia,8.274848409226138
1888,Georgia,9.567889270823116
1889,Georgia,9.66040018882643
1890,Georgia,9.885642555567358
1891,Georgia,8.951316446717271
1892,Georgia,9.33724562467097
1893,Georgia,9.336642344016923
1894,Georgia,9.551431665191501
1895,Georgia,9.755588161849687
1896,Georgia,9.941319268957386
1897,Georgia,9.831669662644174
1898,Georgia,9.827952113698359
1899,Georgia,9.980703967221586
1900,Georgia,10.106175277164539
1901,Georgia,9.834299251338507
1902,Georgia,11.409059245902597
